,0,1
Cluster_Size,1058.0,1178.0
NumWebPurchases,0.6422685795016488,-0.5768422386356067
NumCatalogPurchases,0.7446445077996153,-0.6687893796706222
NumStorePurchases,0.7998541537464496,-0.7183749530252491
NumWebVisitsMonth,-0.5711703566912976,0.5129866191675658
